evolution$generation,randomDensity,expMixtureCenters,expMixtureRadius,expMixtureThreshold,blocksNumber,blocksMinSize,blocksMaxSize,percolationProba,percolationBordPoints,percolationLinkWidth,oppFinalHumans,finalZombies,evolution$samples
5000,0.6625668841730871,7.111521742345012,8.846509010628719,0.018919775951870565,19.98114044233099,9.911804737666937,13.131511954904777,0.1,7.445664565331188,1.2726076063162088,-222.0,31.0,1
5000,0.9176575502565908,7.198163998561193,13.500250500491894,0.06422516541294468,19.9806349005167,8.280683676996595,13.338188040740238,0.6219648569424431,14.531723706814386,3.4147360724850295,-108.0,143.0,6
5000,0.0,5.865838150208381,12.46220002498947,0.8484732362243764,20.0,6.146133235765645,14.159502556652258,0.632223659904189,13.019138002636259,2.6464510846552267,-74.0,176.0,9
5000,0.15214126709934628,10.0,13.426520714536723,0.9229066790521175,20.0,6.975427058168788,14.824357248604779,0.652281798709315,11.201185471868826,2.532861397226023,-58.5,193.5,20
5000,0.5029465547187102,1.655761193250691,9.971724462367249,0.0,18.248631187468302,8.55893583164795,15.587259249969534,0.1,18.309344336664246,5.0,-56.0,195.0,43
5000,0.6236095632777963,5.4000537306009315,2.315612550530436,0.0892008637660475,20.0,8.432021774520315,12.80934652440864,0.7474833725632808,17.839066135695226,2.6219854909637292,-173.5,79.0,2
5000,0.251711259504313,9.63836744421347,12.865429971261621,0.9914750079650774,20.0,6.644450606116468,15.193950387721774,0.5524489845320687,12.458540906211768,2.5769338746714396,-39.5,211.5,100
5000,0.560314547134009,9.933524172068596,19.294098747507082,0.28629538596680276,20.0,1.2440630728342714,20.26556622922305,0.5936455656131605,19.93915212769725,4.791240860400526,-42.0,209.0,49
5000,1.0,7.285558313965365,12.751208557120336,0.045057439602884435,20.0,8.414404147585117,13.363381355270088,0.724450224660077,16.026172618055273,3.28191020979331,-41.5,208.5,86
5000,0.6938813488050926,9.44049398730418,5.723481644700873,0.2566602506558069,20.0,9.377285923459246,12.80724548089929,0.6549236548241553,3.0192034513404917,1.0,-52.0,198.0,48
5000,0.6596603645721568,5.871368814415176,8.975139727561295,0.10263128350886598,19.464856247025185,10.0,12.760234105674325,0.2409533445117824,6.67597079282938,1.0,-38.0,211.0,100
