250,10
249,4
246,3
242,1
235,1
227,1
221,1
216,1
206,0
202,0
194,0
191,0
187,0
181,0
169,0
163,0
157,0
144,0
138,0
132,0
128,0
123,0
122,0
119,0
113,0
108,0
105,0
102,0
101,0
101,0
100,0
99,0
98,0
96,0
93,0
91,0
89,0
89,0
87,0
85,0
85,0
83,0
82,0
81,0
79,0
79,0
78,0
78,0
77,0
77,0
