seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued
6886907485458429245,1000,250,4,20,4,1.0,0.6,1.0,32,0,4,28,202,607,16,0,6467,89
3146511678775636888,1000,250,4,20,4,1.0,0.6,1.0,24,0,2,22,208,668,18,0,4405,85
-4479000808208257659,1000,250,4,20,4,1.0,0.6,1.0,67,0,3,64,166,1397,17,0,8181,85
-120146733191411809,1000,250,4,20,4,1.0,0.6,1.0,53,0,5,48,182,2453,15,0,8198,71
-299973792408748545,1000,250,4,20,4,1.0,0.6,1.0,12,0,5,7,223,464,15,0,1738,92
3220145632953302389,1000,250,4,20,4,1.0,0.6,1.0,81,0,4,77,153,2189,16,0,11279,90
7632292830317275306,1000,250,4,20,4,1.0,0.6,1.0,8,0,0,8,222,146,20,0,1672,83
-5538893481266138482,1000,250,4,20,4,1.0,0.6,1.0,50,0,2,48,182,1207,18,0,7348,88
-4553086890200920914,1000,250,4,20,4,1.0,0.6,1.0,107,0,2,105,125,2821,18,0,15825,74
7651959520524347430,1000,250,4,20,4,1.0,0.6,1.0,56,0,5,51,179,1639,15,0,9754,88
-4303850563872097863,1000,250,4,20,4,1.0,0.6,1.0,54,0,5,49,181,1356,15,0,7357,95
-6545196871131760535,1000,250,4,20,4,1.0,0.6,1.0,4,0,2,2,228,127,18,0,759,62
-1168298584207681613,1000,250,4,20,4,1.0,0.6,1.0,34,0,1,33,197,997,19,0,6425,72
5490187443765494395,1000,250,4,20,4,1.0,0.6,1.0,118,0,4,114,116,2869,16,0,15635,98
8456346087141024606,1000,250,4,20,4,1.0,0.6,1.0,39,0,3,36,192,1005,19,0,7969,88
4827524736886808895,1000,250,4,20,4,1.0,0.6,1.0,40,0,1,39,191,878,19,0,6155,73
4634643098179967954,1000,250,4,20,4,1.0,0.6,1.0,94,0,7,87,143,2198,13,0,14942,117
4489055701872912191,1000,250,4,20,4,1.0,0.6,1.0,28,0,1,27,203,1831,19,0,4168,87
3247036325549398,1000,250,4,20,4,1.0,0.6,1.0,48,0,1,47,183,1060,19,0,7527,148
-1046446416683939537,1000,250,4,20,4,1.0,0.6,1.0,51,0,3,48,182,1340,17,0,6965,78
440800247270460887,1000,250,4,20,4,1.0,0.6,1.0,30,0,2,28,202,688,18,0,4564,116
1838419778876691033,1000,250,4,20,4,1.0,0.6,1.0,13,0,1,12,218,316,19,0,2537,110
6070090329539210661,1000,250,4,20,4,1.0,0.6,1.0,12,0,2,10,220,416,18,0,1797,79
-6839281075893376627,1000,250,4,20,4,1.0,0.6,1.0,54,0,3,51,179,1259,17,0,7808,84
1825421817529245399,1000,250,4,20,4,1.0,0.6,1.0,25,0,3,22,208,679,17,0,3742,75
-8467928143119291093,1000,250,4,20,4,1.0,0.6,1.0,14,0,3,11,219,308,17,0,1769,100
1321287359746717629,1000,250,4,20,4,1.0,0.6,1.0,69,0,2,67,163,1934,18,0,10543,101
7978347457086137088,1000,250,4,20,4,1.0,0.6,1.0,74,0,4,70,160,1541,16,0,11038,69
-4004020952528140933,1000,250,4,20,4,1.0,0.6,1.0,11,0,2,9,221,432,18,0,1534,76
6096625998265821602,1000,250,4,20,4,1.0,0.6,1.0,71,0,3,68,162,2035,17,0,10824,71
3287750575721725466,1000,250,4,20,4,1.0,0.6,1.0,37,0,1,36,194,1032,19,0,5749,80
8802149777827432800,1000,250,4,20,4,1.0,0.6,1.0,25,0,2,23,207,613,18,1,5671,112
3508202219569845762,1000,250,4,20,4,1.0,0.6,1.0,47,0,4,43,187,1146,16,0,7882,86
-3238684510085939695,1000,250,4,20,4,1.0,0.6,1.0,6,0,1,5,225,121,19,0,1459,75
-8402488809677613885,1000,250,4,20,4,1.0,0.6,1.0,73,0,4,69,161,2015,16,0,9940,69
937562222183534139,1000,250,4,20,4,1.0,0.6,1.0,29,0,2,27,203,581,18,0,5276,109
8550343416838334395,1000,250,4,20,4,1.0,0.6,1.0,121,0,1,120,110,3227,19,0,16500,64
-5301541986109870889,1000,250,4,20,4,1.0,0.6,1.0,37,0,2,35,195,1698,18,0,6314,111
-7232692798828850041,1000,250,4,20,4,1.0,0.6,1.0,113,0,3,110,120,4122,17,0,20166,98
-4178440889352206203,1000,250,4,20,4,1.0,0.6,1.0,76,0,1,75,155,1883,19,0,10135,86
3894831238482204839,1000,250,4,20,4,1.0,0.6,1.0,16,0,3,13,217,528,17,0,2227,99
6266195981406591911,1000,250,4,20,4,1.0,0.6,1.0,142,0,8,134,96,3593,12,1,23326,96
271003118318866658,1000,250,4,20,4,1.0,0.6,1.0,18,0,2,16,214,698,18,0,3337,80
8319866770074244185,1000,250,4,20,4,1.0,0.6,1.0,43,0,3,40,190,1114,17,0,4774,76
-2197496118292310818,1000,250,4,20,4,1.0,0.6,1.0,16,0,2,14,216,495,18,0,3657,79
7260533011795248996,1000,250,4,20,4,1.0,0.6,1.0,20,0,2,18,212,395,18,0,2860,71
-7485523843898876144,1000,250,4,20,4,1.0,0.6,1.0,47,0,5,42,188,1142,15,0,7475,79
207194497741489255,1000,250,4,20,4,1.0,0.6,1.0,57,0,3,54,176,2195,17,0,8978,78
-3613049820616441553,1000,250,4,20,4,1.0,0.6,1.0,118,0,10,108,122,3495,10,0,27054,58
5980469393046466237,1000,250,4,20,4,1.0,0.6,1.0,60,0,1,59,171,1814,19,0,7595,109
8637239736920888290,1000,250,4,20,4,1.0,0.6,1.0,69,0,5,64,166,1750,15,0,9497,70
-3866253345537991562,1000,250,4,20,4,1.0,0.6,1.0,94,0,5,89,141,1856,15,1,13709,111
5955101400842699708,1000,250,4,20,4,1.0,0.6,1.0,121,0,3,118,112,3192,17,0,20808,56
1385049218715587614,1000,250,4,20,4,1.0,0.6,1.0,36,0,6,30,200,982,14,0,4677,118
3287443414366664888,1000,250,4,20,4,1.0,0.6,1.0,23,0,2,21,209,590,18,0,3544,103
-912691774202254665,1000,250,4,20,4,1.0,0.6,1.0,41,0,3,38,192,831,17,0,6824,77
-1568201484171465163,1000,250,4,20,4,1.0,0.6,1.0,35,0,4,31,199,817,16,0,6878,80
-6441999831077821623,1000,250,4,20,4,1.0,0.6,1.0,24,0,3,21,209,828,17,0,5100,69
7343883854310246098,1000,250,4,20,4,1.0,0.6,1.0,124,0,4,120,110,3465,16,0,20821,56
-4109072577904448724,1000,250,4,20,4,1.0,0.6,1.0,98,0,3,95,135,2251,17,0,15888,77
3724813249043805369,1000,250,4,20,4,1.0,0.6,1.0,32,0,2,30,200,2707,18,0,4801,120
-7642253831480390950,1000,250,4,20,4,1.0,0.6,1.0,61,0,0,61,169,1713,20,0,9430,94
422567643177626182,1000,250,4,20,4,1.0,0.6,1.0,58,0,6,52,178,1182,14,0,11327,65
-7534884002574027920,1000,250,4,20,4,1.0,0.6,1.0,18,0,2,16,214,350,18,0,2579,69
704569076456006557,1000,250,4,20,4,1.0,0.6,1.0,11,0,1,10,220,306,19,0,1761,66
-4616391765208485014,1000,250,4,20,4,1.0,0.6,1.0,4,0,1,3,227,157,19,0,1190,67
6095942483549701786,1000,250,4,20,4,1.0,0.6,1.0,86,0,5,81,149,2032,15,0,14585,84
-8452248536224641274,1000,250,4,20,4,1.0,0.6,1.0,15,0,1,14,216,316,19,0,2170,83
-6620767106053701428,1000,250,4,20,4,1.0,0.6,1.0,132,0,6,126,104,3744,14,1,19968,82
-3433263113228355156,1000,250,4,20,4,1.0,0.6,1.0,56,0,4,52,178,1283,16,0,7152,60
-2880561451748239349,1000,250,4,20,4,1.0,0.6,1.0,21,0,2,19,211,1948,18,0,3106,102
-7607640610795583477,1000,250,4,20,4,1.0,0.6,1.0,54,0,5,49,181,1945,15,0,7291,77
8737662713248490323,1000,250,4,20,4,1.0,0.6,1.0,75,0,0,75,155,2152,20,0,12808,70
-3495082177397758521,1000,250,4,20,4,1.0,0.6,1.0,30,0,2,28,202,944,18,0,4295,67
-4189336111672416734,1000,250,4,20,4,1.0,0.6,1.0,17,0,0,17,213,917,20,0,3446,76
6673675951210161464,1000,250,4,20,4,1.0,0.6,1.0,100,0,4,96,134,1847,16,1,16540,82
6320455177841102290,1000,250,4,20,4,1.0,0.6,1.0,51,0,1,50,180,1460,19,0,10711,69
-94543609175989544,1000,250,4,20,4,1.0,0.6,1.0,38,0,2,36,194,833,18,0,5358,74
6120901708539478369,1000,250,4,20,4,1.0,0.6,1.0,56,0,6,50,180,1415,14,4,9140,76
-4819900333279585952,1000,250,4,20,4,1.0,0.6,1.0,34,0,2,32,198,811,18,0,5325,92
2948536595800496778,1000,250,4,20,4,1.0,0.6,1.0,94,0,0,94,136,2460,20,0,14277,99
-3486866629163098950,1000,250,4,20,4,1.0,0.6,1.0,59,0,4,55,175,1212,16,0,12314,81
1058480469248413112,1000,250,4,20,4,1.0,0.6,1.0,86,0,0,86,144,2331,20,0,12284,67
-4411538008452607839,1000,250,4,20,4,1.0,0.6,1.0,45,0,2,43,187,1137,18,0,5133,74
-7860606301650851159,1000,250,4,20,4,1.0,0.6,1.0,84,0,5,79,151,1315,15,0,15235,106
-2786355284835060410,1000,250,4,20,4,1.0,0.6,1.0,26,0,2,24,206,769,18,0,4542,83
-8130424109143051997,1000,250,4,20,4,1.0,0.6,1.0,11,0,0,11,219,511,20,0,1811,71
887617394375496580,1000,250,4,20,4,1.0,0.6,1.0,9,0,2,7,223,264,18,0,1432,86
-8382510860996810919,1000,250,4,20,4,1.0,0.6,1.0,10,0,3,7,223,252,17,0,1799,88
-149978375303005240,1000,250,4,20,4,1.0,0.6,1.0,53,0,4,49,181,1263,16,0,8478,73
-4595357503209537537,1000,250,4,20,4,1.0,0.6,1.0,30,0,0,30,200,678,20,0,5762,99
4678663129270862629,1000,250,4,20,4,1.0,0.6,1.0,61,0,3,58,172,1144,17,0,10629,79
-3362470262924330857,1000,250,4,20,4,1.0,0.6,1.0,84,0,3,81,149,2443,17,0,10363,93
-1310780836699261646,1000,250,4,20,4,1.0,0.6,1.0,71,0,1,70,160,1893,19,0,10483,82
-8418630499153947139,1000,250,4,20,4,1.0,0.6,1.0,31,0,3,28,202,891,17,0,5296,86
690874535781629131,1000,250,4,20,4,1.0,0.6,1.0,53,0,0,53,177,1736,20,0,7619,112
5291480550129563451,1000,250,4,20,4,1.0,0.6,1.0,131,0,5,126,104,4016,15,0,18963,80
7689936678653570696,1000,250,4,20,4,1.0,0.6,1.0,60,0,4,56,174,1181,16,0,9483,78
8459309856611293208,1000,250,4,20,4,1.0,0.6,1.0,58,0,2,56,174,1628,18,0,8784,74
-9109826691597861031,1000,250,4,20,4,1.0,0.6,1.0,86,0,2,84,146,2557,18,0,11581,80
389705487941717362,1000,250,4,20,4,1.0,0.6,1.0,52,0,4,48,182,1388,16,0,8581,68
6367376990233330703,1000,250,4,20,4,1.0,0.6,1.0,38,0,2,36,194,1461,18,0,6458,91
-7813214431181716834,1000,250,4,20,4,1.0,0.6,1.0,44,0,3,41,189,1060,17,0,4691,87
-2950954045759916900,1000,250,4,20,4,1.0,0.6,1.0,78,0,1,77,153,1898,19,0,10468,80
3729249575939713949,1000,250,4,20,4,1.0,0.6,1.0,36,0,2,34,196,804,18,0,5309,96
-8438111345191685776,1000,250,4,20,4,1.0,0.6,1.0,126,0,3,123,107,2971,17,0,20539,63
-9025548278960833183,1000,250,4,20,4,1.0,0.6,1.0,51,0,3,48,182,1131,17,0,8046,88
-2444427126146678834,1000,250,4,20,4,1.0,0.6,1.0,126,0,6,120,110,3012,14,0,18569,89
8115025783635756884,1000,250,4,20,4,1.0,0.6,1.0,11,0,1,10,220,363,19,0,1612,77
-1692508186951079803,1000,250,4,20,4,1.0,0.6,1.0,18,0,2,16,214,282,18,0,2689,100
1212814696860493480,1000,250,4,20,4,1.0,0.6,1.0,13,0,2,11,219,332,18,0,1488,74
-7050543459816688163,1000,250,4,20,4,1.0,0.6,1.0,17,0,3,14,216,399,17,0,4610,90
3843838973531232353,1000,250,4,20,4,1.0,0.6,1.0,91,0,5,86,144,1593,15,0,15314,104
5462852392512250083,1000,250,4,20,4,1.0,0.6,1.0,46,0,4,42,188,1416,16,0,8048,104
-710557527363519889,1000,250,4,20,4,1.0,0.6,1.0,49,0,2,47,183,1706,18,0,7316,84
3343066336875789844,1000,250,4,20,4,1.0,0.6,1.0,31,0,2,29,201,718,18,0,3289,105
7512980877164501865,1000,250,4,20,4,1.0,0.6,1.0,97,0,3,94,136,4333,17,0,11747,89
-1488260771031054198,1000,250,4,20,4,1.0,0.6,1.0,25,0,4,21,209,508,16,0,3360,72
5068994982497412017,1000,250,4,20,4,1.0,0.6,1.0,30,0,2,28,202,588,18,0,6478,96
-8496466181468939519,1000,250,4,20,4,1.0,0.6,1.0,36,0,1,35,195,916,19,0,4304,83
-1889310169139723288,1000,250,4,20,4,1.0,0.6,1.0,34,0,1,33,197,1006,19,0,4240,87
3425765839942714631,1000,250,4,20,4,1.0,0.6,1.0,116,0,4,112,118,2733,16,0,20858,84
5832225870020278784,1000,250,4,20,4,1.0,0.6,1.0,87,0,5,82,148,1816,15,0,13588,83
2638812046663961562,1000,250,4,20,4,1.0,0.6,1.0,76,0,2,74,156,1515,18,0,10447,80
2188217667944190820,1000,250,4,20,4,1.0,0.6,1.0,35,0,1,34,196,767,19,0,5413,88
-1078156798915307637,1000,250,4,20,4,1.0,0.6,1.0,98,0,4,94,136,1881,16,2,14902,73
179302769443657318,1000,250,4,20,4,1.0,0.6,1.0,116,0,4,112,118,3101,16,2,15185,106
-455458728024675500,1000,250,4,20,4,1.0,0.6,1.0,67,0,2,65,165,2116,18,0,7708,84
957230509062516667,1000,250,4,20,4,1.0,0.6,1.0,121,0,5,116,114,3953,15,0,16221,62
-5684575428556465700,1000,250,4,20,4,1.0,0.6,1.0,59,0,2,57,173,4593,18,0,9431,91
-759618715529089277,1000,250,4,20,4,1.0,0.6,1.0,50,0,1,49,181,1601,19,0,7171,90
4967756313240455271,1000,250,4,20,4,1.0,0.6,1.0,74,0,5,69,161,2103,15,0,12614,78
-6748747061923915356,1000,250,4,20,4,1.0,0.6,1.0,56,0,3,53,177,1005,17,0,9156,84
508029687211654408,1000,250,4,20,4,1.0,0.6,1.0,12,0,1,11,219,315,19,0,1962,93
-2391071221954402220,1000,250,4,20,4,1.0,0.6,1.0,134,0,7,127,103,3117,13,0,21474,74
-3189314899655303207,1000,250,4,20,4,1.0,0.6,1.0,33,0,2,31,199,1001,18,0,6337,72
7849377747028134683,1000,250,4,20,4,1.0,0.6,1.0,33,0,4,29,201,1485,16,0,5549,98
3936867158623465327,1000,250,4,20,4,1.0,0.6,1.0,89,0,4,85,145,2869,16,0,13265,91
1518820644228838070,1000,250,4,20,4,1.0,0.6,1.0,43,0,7,36,194,1229,13,0,7736,74
8824152992992391473,1000,250,4,20,4,1.0,0.6,1.0,18,0,2,16,214,356,18,0,3247,72
-2514877842190369658,1000,250,4,20,4,1.0,0.6,1.0,79,0,1,78,152,2558,19,0,12896,76
-1249922189231894484,1000,250,4,20,4,1.0,0.6,1.0,80,0,3,77,153,1816,17,0,11593,95
-2171776541790929057,1000,250,4,20,4,1.0,0.6,1.0,16,0,2,14,216,1043,18,0,2841,93
3880026489077407492,1000,250,4,20,4,1.0,0.6,1.0,30,0,2,28,202,989,18,0,4517,108
5218569272521917997,1000,250,4,20,4,1.0,0.6,1.0,33,0,1,32,198,1934,19,0,5873,82
5999862245208425650,1000,250,4,20,4,1.0,0.6,1.0,101,0,3,98,132,3158,17,0,12034,68
-4495724395611714281,1000,250,4,20,4,1.0,0.6,1.0,103,0,5,98,132,3281,15,0,14660,83
6130017096614718169,1000,250,4,20,4,1.0,0.6,1.0,61,0,2,59,171,1926,18,0,8983,70
1262043921829286665,1000,250,4,20,4,1.0,0.6,1.0,134,0,4,130,100,3236,16,0,21878,74
-6955975325266422086,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,406,19,0,1543,112
-1325304405955198659,1000,250,4,20,4,1.0,0.6,1.0,61,0,3,58,172,2488,17,0,9630,82
2590738039785809317,1000,250,4,20,4,1.0,0.6,1.0,126,0,3,123,107,2884,17,0,16551,89
4649285431016645208,1000,250,4,20,4,1.0,0.6,1.0,16,0,2,14,216,434,18,0,2668,84
1294837146715483533,1000,250,4,20,4,1.0,0.6,1.0,13,0,2,11,219,411,18,0,2983,74
1613874615310154563,1000,250,4,20,4,1.0,0.6,1.0,57,0,4,53,177,1631,16,0,8922,71
-4236971514623973065,1000,250,4,20,4,1.0,0.6,1.0,21,0,2,19,211,335,18,0,3085,71
1076617901395081926,1000,250,4,20,4,1.0,0.6,1.0,109,0,2,107,123,2700,18,0,16359,95
6344605337429946296,1000,250,4,20,4,1.0,0.6,1.0,85,0,3,82,147,3111,18,0,11651,83
7719895420593104303,1000,250,4,20,4,1.0,0.6,1.0,26,0,5,21,209,646,15,0,3634,91
-1844931613570410133,1000,250,4,20,4,1.0,0.6,1.0,54,0,1,53,177,1228,19,0,9873,93
-5624974522431870971,1000,250,4,20,4,1.0,0.6,1.0,35,0,2,33,197,1681,18,0,4661,84
-928127972128155013,1000,250,4,20,4,1.0,0.6,1.0,30,0,2,28,202,882,18,0,3274,100
5315660093597581403,1000,250,4,20,4,1.0,0.6,1.0,146,0,8,138,92,3153,12,0,24991,72
-1303065042103513318,1000,250,4,20,4,1.0,0.6,1.0,68,0,5,63,167,3286,15,0,9917,94
-6064285704648077416,1000,250,4,20,4,1.0,0.6,1.0,112,0,4,108,122,2658,16,0,15331,124
-3670315707731970486,1000,250,4,20,4,1.0,0.6,1.0,55,0,2,53,177,727,18,0,8556,93
8004535880029964256,1000,250,4,20,4,1.0,0.6,1.0,57,0,0,57,173,2140,20,0,9043,78
-1216986668835635654,1000,250,4,20,4,1.0,0.6,1.0,59,0,2,57,173,1398,18,0,8533,78
3468213750018897291,1000,250,4,20,4,1.0,0.6,1.0,27,0,2,25,205,473,18,0,3204,76
-7078131398061156581,1000,250,4,20,4,1.0,0.6,1.0,63,0,5,58,172,1698,15,1,11076,112
-224546198705178976,1000,250,4,20,4,1.0,0.6,1.0,54,0,1,53,177,1951,19,0,6823,83
5104118698958279620,1000,250,4,20,4,1.0,0.6,1.0,25,0,2,23,207,606,18,0,3760,83
8249022264277844404,1000,250,4,20,4,1.0,0.6,1.0,20,0,1,19,211,603,19,0,2921,97
7610353627031576569,1000,250,4,20,4,1.0,0.6,1.0,116,0,2,114,116,3241,18,0,18913,82
2601966739366592306,1000,250,4,20,4,1.0,0.6,1.0,56,0,7,49,181,1205,13,0,6399,67
780075893023284698,1000,250,4,20,4,1.0,0.6,1.0,56,0,2,54,176,2238,18,0,10216,79
-2744692697594297673,1000,250,4,20,4,1.0,0.6,1.0,83,0,8,75,155,1776,12,3,12512,82
4769365190186010882,1000,250,4,20,4,1.0,0.6,1.0,37,0,5,32,198,876,15,0,5003,90
-1029136705081909523,1000,250,4,20,4,1.0,0.6,1.0,51,0,3,48,182,1965,17,0,8684,76
1962575779931589085,1000,250,4,20,4,1.0,0.6,1.0,57,0,1,56,174,2335,19,0,8578,91
5121548291808629187,1000,250,4,20,4,1.0,0.6,1.0,7,0,1,6,224,173,19,0,1786,79
-1642176446568833667,1000,250,4,20,4,1.0,0.6,1.0,27,0,0,27,203,830,20,0,4056,82
371572378506211172,1000,250,4,20,4,1.0,0.6,1.0,61,0,4,57,173,1620,16,0,9256,65
-4925916746826601537,1000,250,4,20,4,1.0,0.6,1.0,83,0,1,82,148,2280,19,0,12724,66
5737852243969404432,1000,250,4,20,4,1.0,0.6,1.0,36,0,3,33,197,836,17,0,6753,76
3553632810564969710,1000,250,4,20,4,1.0,0.6,1.0,37,0,2,35,195,1185,18,0,7950,70
-297479709187096573,1000,250,4,20,4,1.0,0.6,1.0,70,0,1,69,161,1827,19,0,10888,92
-7112352260491280563,1000,250,4,20,4,1.0,0.6,1.0,77,0,3,74,156,1879,17,0,9874,110
-5612028704824247775,1000,250,4,20,4,1.0,0.6,1.0,48,0,2,46,184,1146,18,0,6644,79
3252532700775940431,1000,250,4,20,4,1.0,0.6,1.0,11,0,2,9,221,600,18,0,2095,66
-9202232971087658421,1000,250,4,20,4,1.0,0.6,1.0,16,0,1,15,215,524,19,0,3879,83
-6787294986494596026,1000,250,4,20,4,1.0,0.6,1.0,47,0,2,45,185,1140,18,0,8580,75
-5887586695124541902,1000,250,4,20,4,1.0,0.6,1.0,79,0,4,75,155,2825,16,0,14536,79
1867513336212900197,1000,250,4,20,4,1.0,0.6,1.0,66,0,1,65,165,1832,19,0,9437,100
-3889057750299947117,1000,250,4,20,4,1.0,0.6,1.0,22,0,2,20,210,831,18,0,3766,92
7416045698061628255,1000,250,4,20,4,1.0,0.6,1.0,46,0,1,45,185,842,19,0,5369,78
3516443598594173902,1000,250,4,20,4,1.0,0.6,1.0,20,0,2,18,212,957,18,0,3449,105
-7357552059905405450,1000,250,4,20,4,1.0,0.6,1.0,78,0,3,75,155,1980,17,0,12071,75
8506348559699969470,1000,250,4,20,4,1.0,0.6,1.0,79,0,4,75,155,1569,16,0,14073,78
3055618059271412359,1000,250,4,20,4,1.0,0.6,1.0,35,0,4,31,199,1027,16,0,5863,71
7289620327436588338,1000,250,4,20,4,1.0,0.6,1.0,59,0,3,56,174,1376,17,0,8860,69
6689251846190857300,1000,250,4,20,4,1.0,0.6,1.0,116,0,3,113,117,3121,17,0,19856,64
-1962131904303633308,1000,250,4,20,4,1.0,0.6,1.0,57,0,4,53,177,1334,16,0,8846,71
7313883086531115316,1000,250,4,20,4,1.0,0.6,1.0,28,0,0,28,202,764,20,0,4797,81
8056240130609581125,1000,250,4,20,4,1.0,0.6,1.0,24,0,2,22,208,592,18,0,3434,73
5403576151086977647,1000,250,4,20,4,1.0,0.6,1.0,32,0,1,31,199,839,19,0,4751,68
-1890768814020995847,1000,250,4,20,4,1.0,0.6,1.0,152,0,5,147,83,4214,15,0,22410,104
-1188016318631633665,1000,250,4,20,4,1.0,0.6,1.0,15,0,1,14,216,1015,19,0,2922,94
1318088720262683210,1000,250,4,20,4,1.0,0.6,1.0,39,0,5,34,196,832,15,0,6214,111
-2064900624838973232,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1057,17,0,5953,132
-4153759451705805036,1000,250,4,20,4,1.0,0.6,1.0,76,0,4,72,158,1851,16,0,12386,104
-4045846260991287723,1000,250,4,20,4,1.0,0.6,1.0,51,0,3,48,182,945,17,0,8291,90
-6527493597606411237,1000,250,4,20,4,1.0,0.6,1.0,29,0,2,27,203,965,18,0,3706,75
579234569411566799,1000,250,4,20,4,1.0,0.6,1.0,42,0,3,39,191,1077,17,0,8300,92
-4261936817268712311,1000,250,4,20,4,1.0,0.6,1.0,18,0,2,16,214,306,18,0,2723,66
-517845147249271675,1000,250,4,20,4,1.0,0.6,1.0,56,0,5,51,179,1001,15,0,7025,78
8332094237360215116,1000,250,4,20,4,1.0,0.6,1.0,44,0,2,42,188,765,18,0,7202,61
4099833335063094101,1000,250,4,20,4,1.0,0.6,1.0,61,0,4,57,173,2193,16,0,9230,120
4596018719992168483,1000,250,4,20,4,1.0,0.6,1.0,24,0,0,24,206,2449,20,0,2680,82
6616063857919949097,1000,250,4,20,4,1.0,0.6,1.0,44,0,3,41,189,1909,17,0,6596,92
7310631112275213345,1000,250,4,20,4,1.0,0.6,1.0,28,0,5,23,207,503,15,0,4008,63
-271344918716809876,1000,250,4,20,4,1.0,0.6,1.0,54,0,4,50,180,1681,16,0,9854,70
1495434409891417893,1000,250,4,20,4,1.0,0.6,1.0,5,0,1,4,226,390,19,0,1269,69
2777463275106866148,1000,250,4,20,4,1.0,0.6,1.0,38,0,1,37,193,2603,19,0,5184,92
6779952878081964540,1000,250,4,20,4,1.0,0.6,1.0,28,0,5,23,207,387,15,5,3629,90
-1746072037207997919,1000,250,4,20,4,1.0,0.6,1.0,109,0,5,104,126,2266,15,1,17834,67
-9182725614868593299,1000,250,4,20,4,1.0,0.6,1.0,17,0,0,17,213,586,20,0,2688,106
5103602691977517146,1000,250,4,20,4,1.0,0.6,1.0,18,0,1,17,213,352,19,0,3131,89
-8544413171569689234,1000,250,4,20,4,1.0,0.6,1.0,24,0,7,17,213,445,13,0,3836,81
-7526995531972367765,1000,250,4,20,4,1.0,0.6,1.0,33,0,2,31,199,676,18,0,3988,84
1948461754737160431,1000,250,4,20,4,1.0,0.6,1.0,14,0,4,10,220,457,16,0,2368,76
-7487641617265448734,1000,250,4,20,4,1.0,0.6,1.0,26,0,5,21,209,419,15,0,4431,97
-8000024609356230717,1000,250,4,20,4,1.0,0.6,1.0,53,0,2,51,179,1008,18,0,7898,140
1207108612027835308,1000,250,4,20,4,1.0,0.6,1.0,18,0,3,15,215,280,17,0,2344,71
6810312927572166151,1000,250,4,20,4,1.0,0.6,1.0,40,0,1,39,191,1203,19,0,6361,75
2096756541979441849,1000,250,4,20,4,1.0,0.6,1.0,45,0,5,40,190,971,15,0,5993,74
-6885178158505250399,1000,250,4,20,4,1.0,0.6,1.0,52,0,1,51,179,1183,19,0,6926,68
8949630652954182543,1000,250,4,20,4,1.0,0.6,1.0,24,0,1,23,207,582,19,0,3760,82
7129635160081593156,1000,250,4,20,4,1.0,0.6,1.0,19,0,1,18,212,689,19,0,4174,105
-2323012525323567868,1000,250,4,20,4,1.0,0.6,1.0,70,0,1,69,161,2076,19,0,10138,87
-2524578113458107660,1000,250,4,20,4,1.0,0.6,1.0,21,0,1,20,210,578,19,0,3393,81
7029551440052226623,1000,250,4,20,4,1.0,0.6,1.0,80,0,2,78,152,2156,18,0,11671,97
5938558746120337670,1000,250,4,20,4,1.0,0.6,1.0,20,0,1,19,210,699,20,0,4180,106
-5304766059270648386,1000,250,4,20,4,1.0,0.6,1.0,47,0,2,45,185,1368,18,0,7354,99
-4662149853261090883,1000,250,4,20,4,1.0,0.6,1.0,121,0,4,117,113,3222,16,0,20927,51
3863218296645493454,1000,250,4,20,4,1.0,0.6,1.0,41,0,2,39,191,3112,18,0,5549,119
-1712171273651304159,1000,250,4,20,4,1.0,0.6,1.0,24,0,3,21,209,449,17,0,4065,67
-3804270174001217721,1000,250,4,20,4,1.0,0.6,1.0,99,0,3,96,134,2224,17,0,12131,77
-5316056631340705066,1000,250,4,20,4,1.0,0.6,1.0,77,0,5,72,158,2077,15,0,9964,54
6512197936410411931,1000,250,4,20,4,1.0,0.6,1.0,86,0,4,82,148,1536,16,0,19594,84
7541695842300227817,1000,250,4,20,4,1.0,0.6,1.0,91,0,1,90,140,2727,19,0,16393,91
773982393330220509,1000,250,4,20,4,1.0,0.6,1.0,53,0,3,50,180,1627,17,0,8566,80
5566060855910387932,1000,250,4,20,4,1.0,0.6,1.0,85,0,4,81,149,2831,16,0,11404,82
5107242508950379082,1000,250,4,20,4,1.0,0.6,1.0,57,0,2,55,175,1741,18,0,8614,81
7359866570248295330,1000,250,4,20,4,1.0,0.6,1.0,85,0,8,77,153,1745,12,1,12119,78
4774441969188041580,1000,250,4,20,4,1.0,0.6,1.0,15,0,3,12,218,492,17,0,2902,76
4729408784851642163,1000,250,4,20,4,1.0,0.6,1.0,39,0,2,37,193,847,18,0,7455,66
-1845902170650521958,1000,250,4,20,4,1.0,0.6,1.0,36,0,4,32,198,580,16,0,4642,82
6474381386204094235,1000,250,4,20,4,1.0,0.6,1.0,52,0,2,50,180,1410,18,0,7675,75
-3227425836379430261,1000,250,4,20,4,1.0,0.6,1.0,22,0,1,21,209,713,19,0,5126,80
-872032905887708218,1000,250,4,20,4,1.0,0.6,1.0,120,0,3,117,113,4190,17,0,18323,66
