evolution$generation,generatorType,randomDensity,expMixtureCenters,expMixtureRadius,expMixtureThreshold,blocksNumber,blocksMinSize,blocksMaxSize,percolationProba,percolationBordPoints,percolationLinkWidth,oppFinalHumans,finalZombies,evolution$samples
7500,random,0.7800074299375369,2.402047875629199,1.0,0.30005934975995874,5.200575442189454,7.053177874887126,2.0,0.5814839131074753,11.958736756032222,4.483447185786651,-250.0,4.0,1
7500,random,0.773892290770498,7.928475007984175,13.803888293827614,0.4395265208813978,6.945241285574168,2.5108701267116205,6.205283768650854,0.1,18.668576232680564,4.046452159171066,-246.5,7.5,2
7500,random,0.7772719957432578,3.0105721676124055,2.2047753114952586,0.5031809193105304,14.418250424985604,1.0,12.134498417631196,0.1028702929355255,18.494082347205957,4.55822489749037,-239.5,14.5,6
7500,random,0.7769369178969608,5.520273881979781,19.647774239709914,0.0,8.264658770400324,2.759284061110707,30.0,0.7439079554469247,1.0,4.714056143099237,-234.5,19.5,100
7500,random,0.7838441564747929,4.228518012006639,3.338164686667019,0.5031330702729294,15.12810363467098,1.7321733047033578,30.0,0.10706377567505004,20.0,4.754919248268742,-239.0,15.0,40
7500,random,0.7668754009216394,8.830595342467582,12.946038627857288,0.4152900841267617,6.861332791027852,2.8239129279768758,5.811218867814281,0.2103246860845217,19.99645103636979,2.9710790186496956,-243.0,11.0,5
7500,random,0.7804218671856946,4.541591396559111,2.9080240784684643,0.4696282287643119,14.606521959842379,3.5400276425057324,19.653722347845743,0.14088926108869973,19.81063973357263,4.667073890511818,-235.0,19.0,68
7500,random,0.7742001642361602,9.45413534776122,15.451196802481281,0.4370301012906935,6.242488831855481,2.752721764204872,4.894602599525745,0.23525538407760116,14.173537641346417,3.5832127545008046,-236.0,17.0,60
7500,random,0.78170200604056,1.0,7.596719194332773,0.34641112104477745,18.64181269734832,4.107224397981169,3.882635956768228,0.11849992289722876,6.997905634403381,5.0,-250.0,4.0,1
