seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,5,46,0,0,0,18,29,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,3,48,0,0,2,13,30,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,3,48,0,0,0,5,20,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,3,48,0,0,0,6,58,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,3,48,0,0,0,9,87,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,2,49,0,0,1,13,66,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,2,49,0,0,0,6,53,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,2,49,0,0,0,2,49,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,2,49,0,0,0,2,6,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,2,49,0,0,0,6,18,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,1,10,18,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,0,14,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,1,10,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,7,20,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,0,12,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,2,7,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,1,50,0,0,0,5,10,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,1,1,2,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
2892491459247248429,1000,250,4,0,4,1.0,0.6,1.0,51,0,0,51,199,1030,0,51,4127,90,0,51,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,250,4,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,249,5,0,0,1,73,45,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,247,5,1,1,1,57,56,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,242,7,3,0,2,37,59,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,237,11,1,0,4,33,95,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,212,14,22,0,3,120,113,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,193,18,15,0,4,160,129,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,170,25,15,1,8,116,220,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,146,31,18,0,6,69,257,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,120,32,25,0,1,37,137,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,99,34,19,0,2,49,165,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,75,39,19,0,5,42,223,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,67,40,7,0,1,32,171,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,60,42,5,0,2,28,162,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,54,42,6,0,0,41,210,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,46,46,4,0,4,38,207,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,41,49,2,0,3,31,156,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,36,51,3,0,2,63,187,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,31,56,0,0,5,37,233,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,31,56,0,0,0,30,194,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,27,59,1,0,3,44,187,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,25,61,0,0,2,37,109,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,23,63,0,0,2,31,73,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,22,64,0,0,1,13,136,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,20,66,0,0,2,9,160,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,19,67,0,0,1,4,39,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,18,68,0,0,1,5,43,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,18,68,0,0,0,7,56,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,18,68,0,0,0,6,50,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,17,69,0,0,1,10,49,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,17,69,0,0,0,4,43,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,17,69,0,0,0,18,47,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,17,69,0,0,0,8,30,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,16,70,0,0,1,5,21,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,16,70,0,0,0,7,20,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,14,72,0,0,2,17,56,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,11,75,0,0,3,26,71,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,9,77,0,0,2,49,112,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,6,80,0,0,3,25,133,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,5,81,0,0,1,6,82,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,3,83,0,0,2,17,83,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,2,84,0,0,1,4,51,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,1,85,0,0,1,6,50,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,1,6,7,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
-6983831058501992916,1000,250,4,0,4,1.0,0.6,1.0,84,0,0,84,166,1457,0,86,4727,82,0,86,0,0,0,0,0,0,0
