seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,1,0,0,0,0,10,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,1,0,0,0,0,10,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,1,0,0,0,0,10,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,1,0,0,0,0,10,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,1,0,0,0,0,10,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,1,0,0,8,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6001038802198987215,1000,250,4,20,4,1.0,0.6,1.0,38,0,3,35,195,1115,17,0,5031,84,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,250,4,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,250,4,0,0,0,25,36,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,249,5,0,0,1,44,44,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,235,7,12,0,2,56,62,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,226,9,7,0,2,57,76,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,212,14,9,0,5,92,122,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,201,17,8,0,3,72,158,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,197,19,2,0,2,148,176,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,166,30,20,0,11,213,250,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,139,31,25,1,2,181,304,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,115,31,23,1,1,180,295,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,96,34,15,1,4,108,319,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,85,32,10,3,1,89,336,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,68,31,16,2,1,114,317,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,56,35,7,1,5,95,332,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,49,32,4,6,3,78,320,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,44,25,4,8,1,49,266,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,41,25,3,0,0,24,220,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,34,20,6,6,1,29,177,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,32,15,2,5,0,22,121,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,32,15,0,0,0,27,101,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,31,15,1,0,0,19,120,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,29,16,1,0,1,17,127,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,28,14,1,2,0,10,117,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,27,14,1,0,0,6,110,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,27,12,0,2,0,6,101,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,26,13,0,0,1,10,109,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,23,9,3,4,0,0,78,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,22,7,1,2,0,0,61,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,21,7,1,0,0,0,59,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,21,7,0,0,0,0,62,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,7,1,0,0,0,66,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,6,0,1,0,0,61,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,6,0,0,0,0,60,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,6,0,0,0,0,54,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,4,0,2,0,0,36,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,4,0,0,0,0,23,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,20,4,0,0,0,0,21,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,19,4,1,0,0,0,19,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,19,4,0,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,19,4,0,0,0,0,34,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,3,1,1,0,0,29,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,1,0,0,28,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,15,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,14,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,17,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,18,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,18,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,9,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,7,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,18,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,18,2,0,0,0,0,17,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,2,1,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,2,0,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,2,0,0,0,0,20,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,1,0,1,0,0,12,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,1,0,0,0,0,10,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,1,0,0,0,0,10,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,1,0,0,0,0,10,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,1,0,0,0,0,10,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,1,0,0,5,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
6102993621650301447,1000,250,4,20,4,1.0,0.6,1.0,47,0,3,44,186,1771,17,0,5737,94,17,0,0,0,0,0,0,0,0
