seed,steps,humanSize,zombiesSize,redCrossSize,redCrossActivationDelay,redCrossEfficiencyProbability,redCrossExhaustionProbability,redCrossInformProbability,zombified,zombifiedAntidotersActivated,zombifiedAntidotersNoActivated,zombifiedNoAntidotersNoActivated,rescued,flee,humans,zombies,pursued,halfRescued,humansDynamic,zombiesDynamic,rescuedDynamic,killedDynamic,zombifiedDynamic,fleeDynamic,pursueDynamic,humansGoneDynamic,zombiesGoneDynamic
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,250,4,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,248,6,0,0,2,33,45,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,245,8,1,0,2,40,70,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,234,9,10,0,1,53,83,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,213,12,18,0,3,86,104,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,187,17,21,0,5,115,142,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,162,24,18,0,7,129,200,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,151,28,7,0,4,172,248,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,145,32,1,1,5,186,297,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,133,39,5,0,7,162,358,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,115,48,9,0,9,172,437,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,102,54,5,2,8,94,439,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,87,59,10,0,5,90,392,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,77,68,1,0,9,120,465,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,73,72,0,0,4,163,448,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,61,83,0,1,12,185,540,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,52,92,0,0,9,173,646,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,40,104,0,0,12,114,722,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,30,110,2,2,8,52,520,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,28,111,1,0,1,31,314,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,24,111,4,0,0,46,223,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,22,111,1,1,1,41,301,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,21,112,0,0,1,25,231,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,18,115,0,0,3,24,173,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,13,120,0,0,5,24,175,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,13,120,0,0,0,11,136,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,12,120,0,1,1,53,187,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,9,123,0,0,3,45,190,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,8,122,1,1,0,24,206,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,5,125,0,0,3,31,257,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,5,125,0,0,0,32,286,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,2,128,0,0,3,19,110,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,2,128,0,0,0,12,20,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,1,129,0,0,1,4,10,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,1,129,0,0,0,0,2,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,1,129,0,0,0,7,100,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,1,129,0,0,0,8,90,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,1,129,0,0,0,7,53,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,1,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6161533326126908802,1000,250,4,20,4,0.95,0.6,1.0,135,18,2,115,115,2583,0,130,9220,55,0,130,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,250,4,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,248,5,1,0,1,25,45,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,246,7,0,0,2,45,55,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,234,9,10,0,2,37,83,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,205,12,26,0,3,33,101,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,190,14,13,0,2,35,126,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,172,16,16,0,2,68,137,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,160,18,10,0,2,154,159,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,131,36,11,0,18,241,201,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,107,48,12,0,12,299,345,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,85,64,6,0,16,354,517,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,64,82,3,0,18,250,689,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,53,92,1,0,10,194,791,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,39,102,3,1,11,120,789,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,35,106,0,0,4,74,820,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,30,109,0,2,5,56,770,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,24,115,0,0,6,50,779,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,20,118,1,0,3,51,684,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,20,118,0,0,0,53,642,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,16,122,0,0,4,19,584,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,12,126,0,0,4,60,307,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,11,126,0,1,1,36,531,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,7,130,0,0,4,38,593,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,5,132,0,0,2,17,296,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,5,132,0,0,0,10,266,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,4,133,0,0,1,22,221,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,2,135,0,0,2,13,63,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,1,136,0,0,1,15,56,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,1,2,10,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
-6957424952070438008,1000,250,4,20,4,0.95,0.6,1.0,137,19,1,117,113,2371,0,137,10660,53,0,137,0,0,0,0,0,0,0
