humansRunning,humansWalking,zombifiedRunning,zombifiedWalking
0.0,250.0,0.0,0.0
28.04605809795742,217.06831437118996,3.8060935825527107,1.079533948299979
51.73249389325706,188.59172809453753,8.225803542719628,1.4499744694858865
69.87850719337163,165.74917551608792,12.54567596277791,1.826641327762584
83.4431024256877,147.5798228248639,16.767439277738415,2.2096354717099636
93.61723872319918,132.89091725460707,20.89280270492814,2.599041317265584
101.32069477143227,120.76092327514252,24.923438222555887,2.9949437308692244
107.19025516278037,110.55133027424472,28.86098695834884,3.397427604626
111.66342386240837,101.82294376896473,32.70705415637036,3.8065782122564427
115.04883144355159,94.26547570485239,36.463211806365216,4.222481045230682
117.57120920003375,87.65256969783104,40.13099932595032,4.6452217761847985
119.39880238935126,81.81438873183744,43.71192251720149,5.074886361609723
120.66050244065964,76.62047754743845,47.20745942844716,5.511560583454636
121.45688324938753,71.96873058494187,50.61905574229584,5.95533042337461
121.86767029322174,67.77792063460683,53.94812718940628,6.40628188276499
121.9569104272242,63.98252845658526,57.19606017766171,6.864500938528629
121.77664686321572,60.52906865386556,60.36421083627691,7.330073646641608
121.3696100499691,57.37339389642514,63.453910403594506,7.803085650011068
120.77118314025189,54.47873329370484,66.4664609953574,8.28362257068569
120.01090078162274,51.81419157991257,69.40313782522074,8.7717698132438
119.11358882208467,49.35360887839403,72.2651897870518,9.267612512469304
118.10024390297905,47.07468188097543,75.05383857874168,9.771235637303551
116.98872972413523,44.958263147190806,77.77028366387685,10.282723464796806
115.79431511036378,42.98782651651698,80.41569838331742,10.802159989801481
114.53011198483487,41.149027301275545,82.99123200241696,11.329628711472308
113.20742576439511,39.42935141114079,85.49801025184318,11.865212572620685
111.83603891297291,37.81783249940528,87.93713452396887,12.408994063652695
110.42444612809204,36.304812757647944,90.30968645116717,12.961054663092463
108.98004263267121,34.88175777577527,92.61672432740912,13.52147526414396
107.50928386050282,33.54109519513289,94.859284999904,14.090335944459897
106.01781754293314,32.27608218677051,97.03838437306501,14.667715897230861
104.51059415576113,31.080695638468807,99.15501667091443,15.253693534855143
102.99196097148487,29.949534461311515,101.21015866991185,15.848345897291304
101.46573993043926,28.87774457421843,103.20476640058602,16.4517490947558
99.93529512615936,27.860949913291066,105.1397768991335,17.0639780614156
98.40359007303519,26.895194769984013,107.01610867834576,17.685106478634484
96.87323687575035,25.976895196023065,108.83466104990006,18.315206878325995
95.34653833940115,25.102793594257392,110.5963180450273,18.95435002131355
93.82552450446967,24.26992477101739,112.30194536918125,19.60260535533111
92.31198429535925,23.475582923735782,113.95239202701096,20.260040753893293
90.80749301517625,22.7172937890324,115.54849076322334,20.926722432567313
89.3134365582328,21.99279095059658,117.09105743894484,21.60271505222516
87.83103172238194,21.299992537824817,118.5808946691456,22.28808107064701
86.36134521179078,20.636984567253695,120.01878900604574,22.982881214909188
84.90530962939646,20.002003714417654,121.40551244880632,23.687174207379
83.46373773536921,19.393422731810457,122.74182285642064,24.40101667639913
82.03733536335947,18.809738004125045,124.02846337254141,25.12446325997356
80.62671164866943,18.249556611925325,125.26616580437857,25.857565935026145
79.23238983567819,17.711587648148164,126.45564801298465,26.600374503188462
77.85481579428719,17.194632582085788,127.5976153169874,27.352936306639005
76.49436586746336,16.6975771186733,128.69276087870165,28.115296135161035
75.15135423214775,16.219384264761988,129.74176517193484,28.88749633115479
73.82603810603067,15.759086668666065,130.74529912307543,29.66957610222729
72.51862440613911,15.315781885922553,131.70402168861688,30.461572019320805
71.22927443948073,14.888626674278818,132.61858116030132,31.26351772593854
69.9581084267426,14.47683220437199,133.4896155247421,32.07544384414277
68.70520994060671,14.079660008454736,134.31775196877902,32.89737808215896
67.47062847051866,13.696417192514325,135.10360979968743,33.72934453727915
66.25438383188025,13.32645377060117,135.84779819233674,34.57136420518158
65.05646878957123,12.96915912225588,136.55091740125414,35.423454686918454
63.87685176066252,12.623959049134879,137.21355909318294,36.28563009701934
62.71547962603779,12.290313314059999,137.8363058845932,37.15790117530869
61.572278849189416,11.967712508010626,138.41973405440666,38.04027458839313
60.447158588450726,11.65567651757858,138.96441144508364,38.93275344888688
59.34001215533048,11.35375223394316,139.47089858539488,39.83533702533118
58.250718673456454,11.061511675880443,139.93974899455358,40.74802065610915
57.179144939973945,10.778550446084848,140.37150874654458,41.67079586739623
56.12514573320691,10.504485598565802,140.76671898553428,42.60364968269251
55.08856613316688,10.238954749387188,141.12591396698485,43.54656515046062
54.06924230169619,9.981614542079257,141.44962209339047,44.499521062833516
53.067002520403236,9.732139412145681,141.7383661879728,45.462491879477696
52.08166847297501,9.490220592615549,141.99266308062428,46.435447853784666
51.11305509382051,9.255564611943052,142.21302593331654,47.41835436091929
50.16097237848436,9.027892780351387,142.39996240910472,48.41117243205883
49.225225760027136,8.806940129900905,142.5539756218097,49.413858488261425
48.305616765936776,8.592454578583888,142.67556437680923,50.42636427866936
47.40194393390468,8.384196275363154,142.76522277365197,51.448637017079555
46.51400240370526,8.181936510206553,142.82344234637614,52.48061873971126
45.641585381726784,7.985457424460823,142.85071035003,53.52224684378161
44.78448427380653,7.79455125869647,142.84751062432255,54.57345384317372
43.94248910239686,7.609019773367294,142.8143237988418,55.63416732539339
43.11538918219943,7.428673809483016,142.75162690783822,56.7043101004788
42.3029725746018,7.25333247685778,142.65989534848322,57.783799600056604
41.505027306193206,7.082823000096551,142.53960127633732,58.872548417372336
40.72134135435317,6.9169801718820825,142.3912143824091,59.970464091355126
39.95170291047799,6.755645942813444,142.21520206023223,61.07744908647584
39.195900893197454,6.598669122290868,142.01202902897933,62.19340095553172
38.45372433708823,6.44590476003085,141.78215911140057,63.31821179147982
37.72496342841292,6.297214074800626,141.5260537315319,64.45176876525404
37.009409402710375,6.152464048431126,141.24417260443823,65.59395394441974
36.30685470761107,6.011527129873502,140.93697386302057,66.74464429949428
35.61709340290399,5.874281029115183,140.60491368652634,67.90371188145396
34.9399205270705,5.740608236433114,140.24844789924555,69.07102333725032
34.27513299189795,5.610396001624389,139.86803056567754,70.24644044079967
33.622529429182045,5.483536026680023,139.46411459250615,71.42981995163142
32.981910287301275,5.359924248592062,139.03715181379113,72.62101365031526
32.353078150244805,5.23946069608074,138.58759262308638,73.8198685305878
31.73583710839941,5.122049109293841,138.11588739395518,75.0262263883513
31.129993540548927,5.007596949539347,137.62248516976177,76.23992434014967
30.535355933223265,4.896015162595546,137.10783417813394,77.46079472604707
29.951734933276303,4.787218016849161,136.5723818742905,78.68866517558374
29.37894360735136,4.681123003069579,136.01657457633317,79.92335881324541
28.81679683274719,4.5776505288908105,135.4408587092333,81.16469392912813
28.265111987061918,4.476723946502113,134.84567958834666,82.41248447808876
27.72370875521356,4.378269367503516,134.2314818476957,83.66654002958664
27.192409152742783,4.2822155405880125,133.5987094425491,84.92666586411951
26.671037740433942,4.1884937811969065,132.94780528894086,86.19266318942783
26.159421044403228,4.097037722726998,132.27921233391555,87.46432889895375
