runningHumansAvg,runningHumansMSE,runningHumansMed,runningZombiesAvg,runningZombiesMSE,runningZombiesMed,seed,walkingHumansAvg,walkingHumansMSE,walkingHumansMed,walkingZombiesAvg,walkingZombiesMSE,walkingZombiesMed
0.82,1.0037928073063673,1.0,41.05,58.59426166443264,7.5,2636854331338362782,0.28,0.5670978751503125,0.0,206.39,59.44003617091766,239.5
0.75,0.8986100377805715,0.0,38.3,56.788995412843896,3.5,2636854331338362782,0.32,0.6615134163416497,0.0,209.17,57.505835356074954,243.0
0.73,0.8701149349367584,0.5,37.74,57.238032810361325,3.5,2636854331338362782,0.3,0.6557438524302006,0.0,209.77,57.80308901780249,242.0
0.71,0.8519976525789258,0.5,38.61,57.00208680390568,2.5,2636854331338362782,0.3,0.6244997998398403,0.0,208.92,57.493248299256855,243.5
0.7,0.8544003745317535,0.0,37.34,56.37574301062468,1.5,2636854331338362782,0.3,0.6244997998398403,0.0,210.2,56.83009765960288,244.0
0.63,0.8204267182387469,0.0,36.14,55.0063669042048,1.0,2636854331338362782,0.32,0.69108610172684,0.0,211.45,55.39284701114396,244.0
0.6,0.7999999999999997,0.0,34.53,54.58964279055139,1.0,2636854331338362782,0.32,0.7194442299441983,0.0,213.09,55.02037713429452,245.0
0.6,0.7874007874011808,0.0,33.83,54.364704542561455,1.0,2636854331338362782,0.29,0.6677574409918619,0.0,213.82,54.77579392395877,245.0
0.59,0.7758221445666532,0.0,32.24,53.42997660489845,1.0,2636854331338362782,0.26,0.6264183905346327,0.0,215.45,53.8550601150904,245.0
0.59,0.8011866199581725,0.0,30.8,49.776902274046776,0.0,2636854331338362782,0.24,0.6183849933496125,0.0,216.91,50.21137221785519,246.0
0.61,0.7986864215698176,0.0,30.31,51.39332544212333,0.0,2636854331338362782,0.21,0.5708765190476836,0.0,217.41,51.81391608438799,246.0
0.6,0.774596669241483,0.0,28.09,47.32210794121498,0.0,2636854331338362782,0.22,0.5929586832149443,0.0,219.63,47.72141133705081,246.0
0.6,0.7615773105863903,0.0,27.29,45.67303252467481,0.0,2636854331338362782,0.21,0.5530822723609935,0.0,220.44,46.12793513696445,246.0
0.56,0.752595508889071,0.0,28.05,48.07959546418832,0.0,2636854331338362782,0.24,0.5851495535331122,0.0,219.68,48.615816356408125,246.0
0.54,0.72691127381545,0.0,28.35,49.79405084947399,0.0,2636854331338362782,0.2,0.4690415759823426,0.0,219.44,50.302349845708,246.0
0.53,0.7273926037567336,0.0,28.0,50.27265658387271,0.0,2636854331338362782,0.18,0.4331281565541542,0.0,219.82,50.75359691686887,246.0
0.47,0.6993568473962348,0.0,27.29,49.8855279615241,0.0,2636854331338362782,0.19,0.41701318923986097,0.0,220.58,50.29576125281334,246.0
0.44,0.6529931086925805,0.0,24.62,47.61759758744658,0.0,2636854331338362782,0.22,0.4600000000000004,0.0,223.25,48.09831078114906,246.5
0.39,0.6464518543557594,0.0,24.01,46.84089986326049,0.0,2636854331338362782,0.23,0.4869291529575943,0.0,223.9,47.22276993146418,246.0
0.36,0.640624695121879,0.0,21.28,44.48776910567669,0.0,2636854331338362782,0.26,0.5407402333838306,0.0,226.63,44.93943813622951,247.0
0.34,0.6036555309114633,0.0,19.91,40.23731974175218,0.0,2636854331338362782,0.25,0.5361902647381804,0.0,228.03,40.71472829333386,247.0
0.35,0.6062177826491066,0.0,17.99,37.78716581062939,0.0,2636854331338362782,0.21,0.45376205218153726,0.0,229.98,38.25519049749981,247.0
0.34,0.5695612346359259,0.0,17.58,38.96413222439325,0.0,2636854331338362782,0.19,0.41701318923986097,0.0,230.42,39.47535433659843,247.0
0.29,0.5346961754117938,0.0,16.77,37.71308923967912,0.0,2636854331338362782,0.23,0.48692915295759415,0.0,231.24,38.21782830041497,247.0
0.28,0.5114684741017764,0.0,16.21,36.505970744523424,0.0,2636854331338362782,0.21,0.4537620521815372,0.0,231.82,37.01307336604191,247.0
0.28,0.49152822909778005,0.0,13.31,30.93273185478448,0.0,2636854331338362782,0.2,0.4242640687119283,0.0,234.73,31.397405943803694,247.0
0.27,0.4869291529575943,0.0,13.16,29.55053975818376,0.0,2636854331338362782,0.18,0.4093897898091745,0.0,234.91,30.055314006012324,247.0
0.27,0.5070502933634891,0.0,13.07,28.77125475192212,0.0,2636854331338362782,0.16,0.3929376540877701,0.0,235.02,29.291288807425328,247.0
0.26,0.48207883172775773,0.0,12.02,27.657541467021257,0.0,2636854331338362782,0.13,0.3648287269390937,0.0,236.11,28.196416438973234,247.0
0.26,0.5023942674832186,0.0,12.51,29.375668503031566,0.0,2636854331338362782,0.11,0.31288975694324045,0.0,235.64,29.93577124444934,247.0
0.26,0.5023942674832186,0.0,12.71,31.856332180588513,0.0,2636854331338362782,0.08,0.27129319932501084,0.0,235.47,32.38501350933791,247.5
0.28,0.5114684741017766,0.0,12.77,33.835737024631214,0.0,2636854331338362782,0.06,0.23748684174075826,0.0,235.41,34.355231042739334,248.0
0.27,0.5070502933634891,0.0,12.77,33.10373241796157,0.0,2636854331338362782,0.06,0.23748684174075824,0.0,235.41,33.60717036586091,248.0
0.26,0.5023942674832186,0.0,12.5,31.413213780191292,0.0,2636854331338362782,0.06,0.2374868417407583,0.0,235.69,31.941413556697828,248.0
0.26,0.5023942674832186,0.0,12.62,31.77507828471867,0.0,2636854331338362782,0.05,0.2179449471770336,0.0,235.58,32.29277937867845,248.0
0.26,0.5023942674832186,0.0,13.01,32.13113598987748,0.0,2636854331338362782,0.05,0.2179449471770336,0.0,235.19,32.674055456891175,248.0
0.26,0.5023942674832186,0.0,12.7,31.790721916936683,0.0,2636854331338362782,0.05,0.2179449471770336,0.0,235.5,32.332800682897854,248.0
0.24,0.4923413450036472,0.0,12.52,31.381676182128977,0.0,2636854331338362782,0.06,0.2374868417407582,0.0,235.69,31.909464113331637,248.0
0.25,0.49749371855331,0.0,12.89,31.772596683305594,0.0,2636854331338362782,0.05,0.2179449471770336,0.0,235.32,32.29082841922763,248.0
0.25,0.47696960070847283,0.0,12.6,30.53882774436504,0.0,2636854331338362782,0.03,0.17058722109231989,0.0,235.63,31.07174118069343,248.0
0.2,0.4242640687119282,0.0,12.37,31.441900387858258,0.0,2636854331338362782,0.06,0.23748684174075824,0.0,235.88,31.933142657746668,248.0
0.2,0.4242640687119282,0.0,12.27,31.251193577205964,0.0,2636854331338362782,0.05,0.2179449471770337,0.0,235.99,31.779708935105116,248.0
0.2,0.4242640687119282,0.0,11.93,29.84602318567754,0.0,2636854331338362782,0.05,0.2179449471770337,0.0,236.33,30.389489959523832,248.0
0.19,0.3923009049186604,0.0,11.86,31.258925125474153,0.0,2636854331338362782,0.06,0.23748684174075824,0.0,236.4,31.807546274429914,248.0
0.17,0.37563279941985916,0.0,11.42,30.871080317993417,0.0,2636854331338362782,0.07,0.29171904291629636,0.0,236.85,31.41699380908365,248.0
0.16,0.3666060555964676,0.0,10.81,30.195262873503857,0.0,2636854331338362782,0.07,0.29171904291629636,0.0,237.47,30.739048456320177,248.0
0.17,0.3756327994198591,0.0,10.84,30.37621437901701,0.0,2636854331338362782,0.06,0.23748684174075818,0.0,237.44,30.918382881386282,248.0
0.16,0.3666060555964676,0.0,11.55,30.922928386554823,0.0,2636854331338362782,0.07,0.25514701644346155,0.0,236.73,31.441327898166133,248.0
0.14,0.34698703145794946,0.0,11.56,31.087399376596313,0.0,2636854331338362782,0.09,0.2861817604250837,0.0,236.72,31.550302692684262,248.0
0.14,0.34698703145794946,0.0,11.46,29.73665078652942,0.0,2636854331338362782,0.08,0.271293199325011,0.0,236.83,30.144669512203986,248.0
0.15,0.3840572873934307,0.0,11.31,29.943845778389935,0.0,2636854331338362782,0.07,0.25514701644346166,0.0,236.98,30.305768427809248,248.0
0.15,0.3840572873934307,0.0,11.66,30.612814310350505,0.0,2636854331338362782,0.06,0.23748684174075801,0.0,236.64,31.002748265274807,248.0
0.15,0.3840572873934307,0.0,10.01,29.164188656638473,0.0,2636854331338362782,0.05,0.2179449471770337,0.0,238.3,29.49084603737234,248.0
0.15,0.38405728739343065,0.0,9.71,28.747276392729816,0.0,2636854331338362782,0.03,0.17058722109231986,0.0,238.62,29.0818775184822,248.0
0.14,0.3746998799039039,0.0,9.03,28.398047468091914,0.0,2636854331338362782,0.02,0.13999999999999987,0.0,239.32,28.677475481638883,248.0
0.14,0.3746998799039039,0.0,9.28,29.715679362922216,0.0,2636854331338362782,0.02,0.13999999999999987,0.0,239.07,29.968735375387478,248.0
0.14,0.3746998799039039,0.0,9.31,30.475135766719703,0.0,2636854331338362782,0.02,0.13999999999999987,0.0,239.04,30.710232822302075,248.0
0.13,0.36482872693909385,0.0,9.8,30.989998386576247,0.0,2636854331338362782,0.02,0.1399999999999999,0.0,238.56,31.223170883175854,248.0
0.12,0.35440090293338716,0.0,9.08,30.07380255305272,0.0,2636854331338362782,0.02,0.1399999999999999,0.0,239.29,30.321706746157943,248.0
0.11,0.343365694267788,0.0,8.38,29.224229673337867,0.0,2636854331338362782,0.02,0.1399999999999999,0.0,240.0,29.44961799412685,248.0
0.11,0.343365694267788,0.0,7.52,25.401763718293264,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,240.87,25.608457587289397,248.0
0.11,0.343365694267788,0.0,5.87,19.992826213419637,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,242.52,20.256593988131378,248.5
0.11,0.343365694267788,0.0,5.81,20.964586807280497,0.0,2636854331338362782,0.0,0.0,0.0,242.58,21.18309703513629,248.5
0.11,0.343365694267788,0.0,5.2,20.576685836159346,0.0,2636854331338362782,0.0,0.0,0.0,243.19,20.82387812104172,249.0
0.09,0.3192177939902475,0.0,4.85,20.321109713792687,0.0,2636854331338362782,0.02,0.1399999999999999,0.0,243.54,20.54479009384131,249.0
0.08,0.3059411708155671,0.0,5.18,21.094729199494353,0.0,2636854331338362782,0.03,0.17058722109231986,0.0,243.21,21.348206013620914,249.0
0.07,0.29171904291629636,0.0,5.37,21.503792688732858,0.0,2636854331338362782,0.04,0.19595917942265415,0.0,243.02,21.77290977338582,249.0
0.07,0.29171904291629636,0.0,5.5,21.89589002529927,0.0,2636854331338362782,0.04,0.19595917942265415,0.0,242.89,22.170202976066776,249.0
0.07,0.29171904291629636,0.0,5.56,22.02331491851306,0.0,2636854331338362782,0.04,0.19595917942265415,0.0,242.83,22.291727165026945,249.0
0.07,0.29171904291629636,0.0,5.64,22.222745104959476,0.0,2636854331338362782,0.04,0.19595917942265415,0.0,242.75,22.49194300188403,249.0
0.07,0.29171904291629636,0.0,5.74,22.377497625963446,0.0,2636854331338362782,0.04,0.19595917942265415,0.0,242.65,22.64437016125642,249.0
0.06,0.27640549922170493,0.0,5.61,21.911592822065664,0.0,2636854331338362782,0.04,0.19595917942265428,0.0,242.79,22.14781930574656,249.0
0.06,0.27640549922170493,0.0,5.15,21.92823522310903,0.0,2636854331338362782,0.03,0.17058722109231972,0.0,243.26,22.07198223993487,249.0
0.06,0.27640549922170493,0.0,4.64,20.85114864941499,0.0,2636854331338362782,0.03,0.17058722109231972,0.0,243.77,20.959415545286557,249.0
0.05,0.21794494717703375,0.0,4.41,19.952992256802,0.0,2636854331338362782,0.03,0.17058722109231972,0.0,244.01,20.02972541000001,249.0
0.04,0.19595917942265412,0.0,4.14,20.232162514175315,0.0,2636854331338362782,0.03,0.17058722109231977,0.0,244.29,20.319593992006826,249.0
0.04,0.19595917942265412,0.0,4.4,22.70242277819705,0.0,2636854331338362782,0.03,0.17058722109231977,0.0,244.03,22.707467934580468,249.0
0.03,0.17058722109231989,0.0,4.33,22.76007688914954,0.0,2636854331338362782,0.03,0.17058722109231977,0.0,244.11,22.7045788333543,249.0
0.03,0.17058722109231989,0.0,2.95,18.51452132786586,0.0,2636854331338362782,0.03,0.17058722109231977,0.0,245.49,18.708016998067972,249.0
0.03,0.17058722109231989,0.0,2.84,18.353048793048,0.0,2636854331338362782,0.03,0.17058722109231977,0.0,245.6,18.535911091716,249.0
0.02,0.1399999999999999,0.0,2.54,17.800235953492304,0.0,2636854331338362782,0.01,0.09949874371066199,0.0,245.93,17.937812018192183,249.0
0.02,0.1399999999999999,0.0,2.61,18.711437678596507,0.0,2636854331338362782,0.01,0.09949874371066199,0.0,245.86,18.855778955004755,249.0
0.02,0.1399999999999999,0.0,2.65,19.082649187154274,0.0,2636854331338362782,0.01,0.09949874371066199,0.0,245.82,19.223100686413716,249.0
0.01,0.09949874371066196,0.0,2.68,19.446788938022625,0.0,2636854331338362782,0.02,0.13999999999999993,0.0,245.79,19.58279602099762,249.0
0.01,0.09949874371066196,0.0,2.7,19.53893548789187,0.0,2636854331338362782,0.02,0.13999999999999993,0.0,245.77,19.675799856676726,249.0
0.01,0.09949874371066196,0.0,2.59,19.53821639761422,0.0,2636854331338362782,0.01,0.09949874371066197,0.0,245.89,19.67073714938004,249.0
0.02,0.1399999999999999,0.0,2.83,20.582543574592535,0.0,2636854331338362782,0.0,0.0,0.0,245.65,20.725527737551108,249.0
0.01,0.09949874371066196,0.0,2.37,16.60822386650663,0.0,2636854331338362782,0.0,0.0,0.0,246.12,16.740537625775346,249.0
0.01,0.09949874371066196,0.0,1.08,10.7458643207515,0.0,2636854331338362782,0.0,0.0,0.0,247.41,11.112240998106545,249.0
0.01,0.09949874371066196,0.0,1.04,10.347869345908832,0.0,2636854331338362782,0.0,0.0,0.0,247.45,10.722289867374416,249.0
0.01,0.09949874371066196,0.0,1.01,10.049373114776852,0.0,2636854331338362782,0.0,0.0,0.0,247.48,10.430225309167577,249.0
0.01,0.09949874371066196,0.0,0.94,9.352881908802201,0.0,2636854331338362782,0.0,0.0,0.0,247.55,9.750256406884903,249.0
0.01,0.09949874371066196,0.0,0.87,8.656390702827604,0.0,2636854331338362782,0.0,0.0,0.0,247.62,9.07279449783803,249.0
0.01,0.09949874371066196,0.0,0.77,7.661403265720959,0.0,2636854331338362782,0.0,0.0,0.0,247.72,8.11058567552307,249.0
0.01,0.09949874371066196,0.0,0.73,7.263408290878332,0.0,2636854331338362782,0.0,0.0,0.0,247.76,7.728026915066997,249.0
0.01,0.09949874371066196,0.0,0.47,4.676440954401101,0.0,2636854331338362782,0.0,0.0,0.0,248.02,5.29713129910898,249.0
0.01,0.09949874371066196,0.0,0.51,5.0744359292437595,0.0,2636854331338362782,0.0,0.0,0.0,247.98,5.662119744406679,249.0
0.01,0.09949874371066196,0.0,0.68,6.7659145723250305,0.0,2636854331338362782,0.0,0.0,0.0,247.81,7.25216519392657,249.0
0.01,0.09949874371066196,0.0,0.68,6.7659145723250305,0.0,2636854331338362782,0.0,0.0,0.0,247.81,7.25216519392657,249.0
0.0,0.0,0.0,0.68,6.7659145723250305,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,247.81,7.25216519392657,249.0
0.0,0.0,0.0,0.69,6.865413316035672,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,247.8,7.347108274688758,249.0
0.0,0.0,0.0,0.71,7.064410803457007,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,247.78,7.537347013372806,249.0
0.0,0.0,0.0,0.7,6.96491205974633,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,247.79,7.442170382354871,249.0
0.0,0.0,0.0,0.61,6.069423366350384,0.0,2636854331338362782,0.01,0.09949874371066196,0.0,247.88,6.5913276356133235,249.0
0.0,0.0,0.0,0.53,5.273433416665098,0.0,2636854331338362782,0.0,0.0,0.0,247.97,5.75405074708244,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
0.0,0.0,0.0,0.0,0.0,0.0,2636854331338362782,0.0,0.0,0.0,248.5,2.1840329667841556,249.0
