evolution$generation,panic0,staminaH,hunt0,staminaZ,inf0,out0,fightback,die0,fitness,parcimony
20000,0.0,84.22000461712736,0.0,99.99999999999996,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.93475687035199,0.0,99.99999999999996,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89600278365566,0.0,100.0,0.010640743085373643,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.71144833902751,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.92452004015519,0.0,99.99999999999997,0.01064074308537364,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90986534743408,0.0,99.99999999999997,0.010640743085373631,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.78554033629202,0.0,100.0,0.010640743085373643,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,35.867481159913225,0.0,100.0,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90650783344762,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90991306077677,0.0,100.0,0.01064074308537364,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,76.87490204774083,0.0,99.99999999999993,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91077944747892,0.0,99.99999999999996,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.31675906663835,0.0,99.99999999999999,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.84967116762984,0.0,99.99999999999997,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.8805820098213,0.0,99.99999999999999,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,33.24489833387935,0.0,99.99999999999999,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91016966233572,0.0,99.99999999999999,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,26.07836068036652,0.0,100.0,0.010640743085373633,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90154723193011,0.0,99.99999999999997,0.010640743085373631,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,85.0592527994562,0.0,99.99999999999997,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,82.97017613647675,0.0,100.0,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.79010921942984,0.0,99.99999999999997,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.9282558433985,0.0,99.99999999999997,0.010640743085373631,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.87731513938434,0.0,99.99999999999994,0.010640743085373631,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.98735480935366,0.0,99.99999999999999,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.19671618893257,0.0,99.99999999999996,0.010640743085373643,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.72541991338089,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91366520288864,0.0,100.0,0.010640743085373628,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.33413392265547,0.0,99.99999999999999,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91257728861021,0.0,99.99999999999997,0.010640743085373631,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.75057047872556,0.0,99.99999999999997,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,85.29346001332054,0.0,99.99999999999997,0.010640743085373645,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.38058677092546,0.0,99.99999999999999,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.94734475402949,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.95403351472343,0.0,100.0,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90957315445549,0.0,99.99999999999997,0.010640743085373714,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90968585080846,0.0,99.99999999999997,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91758484664292,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,85.66407940429414,0.0,99.99999999999999,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89758916720255,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.9153641872004,0.0,99.99999999999996,0.010640743085373628,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90324950843593,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89611454030252,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.98170312094348,0.0,99.99999999999997,0.01064074308537364,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.00989161023658,0.0,99.99999999999996,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,93.99440245431578,0.0,99.99999999999997,0.010640743085373628,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,85.62688177735734,0.0,100.0,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,33.25447244080209,0.0,100.0,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.21519829043676,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,85.61761265994144,0.0,99.99999999999999,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.7176839764221,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.17554819357413,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89798981802359,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89793291830537,0.0,99.99999999999997,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89847224888301,0.0,99.99999999999997,0.01064074308537364,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.96736512956718,0.0,100.0,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,85.41117348455076,0.0,99.99999999999997,0.01064074308537364,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90879329455629,0.0,99.99999999999999,0.010640743085373633,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90909805936562,0.0,100.0,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.85608734158646,0.0,99.99999999999999,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.93039150323928,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90986694425439,0.0,100.0,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.38086634696876,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90827773237761,0.0,99.99999999999997,0.010640743085373645,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,86.07287076127704,0.0,100.0,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90987272622588,0.0,99.99999999999997,0.010640743085373628,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.4658381689265,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90991447119414,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91725888272565,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.04705605687504,0.0,99.99999999999994,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,90.78821245933835,0.0,99.99999999999997,0.010640743085373714,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.21879095070278,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89545063086594,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.35476001886038,0.0,99.99999999999997,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89807868857585,0.0,99.99999999999997,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.9185930268275,0.0,99.99999999999999,0.010640743085373633,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.75658567809907,0.0,99.99999999999997,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,82.38642400871299,0.0,99.99999999999999,0.010640743085373628,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.53856069778507,0.0,99.99999999999997,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,87.1838870773677,0.0,100.0,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91019088167361,0.0,99.99999999999997,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.07075426437841,0.0,99.99999999999996,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.9098639916781,0.0,99.99999999999993,0.010640743085373721,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,89.20902692684454,0.0,99.99999999999997,0.010640743085373714,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.68603332538119,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.06557649940136,0.0,99.99999999999997,0.010640743085373633,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.75122588738722,0.0,99.99999999999999,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90947804725695,0.0,100.0,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,77.44046783806998,0.0,99.99999999999994,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.6876260193479,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90986837633906,0.0,99.99999999999997,0.010640743085373631,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,78.40279657049156,0.0,99.99999999999996,0.010640743085373649,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.18152642524116,0.0,99.99999999999999,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90992241169826,0.0,99.99999999999997,0.01064074308537363,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90957821308838,0.0,99.99999999999999,0.010640743085373714,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.5785479809923,0.0,99.99999999999994,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.91795020415684,0.0,99.99999999999999,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.97008964063166,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,84.17641237442812,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.90301043104478,0.0,99.99999999999994,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.19259751100576,0.0,99.99999999999997,0.010640743085373614,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89680748584853,0.0,100.0,0.010640743085373636,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.89497606460328,0.0,99.99999999999997,0.010640743085373643,0.0,0.0,0.0,6464436.796925371,0.0
20000,0.0,83.93701967047168,0.0,100.0,0.010640743085373635,0.0,0.0,0.0,6464436.796925371,0.0
