humansRunning,humansWalking,zombifiedRunning,zombifiedWalking
0.0,250.0,0.0,0.0
26.869135406935698,218.24523706221154,3.2546909321168735,1.0294195576881016
47.94313736053118,192.3810846272632,6.774829072116004,1.3205550389243859
63.13634213576938,172.49134057369014,9.901689671369486,1.5866792836906929
73.9322371521542,157.0906880983974,12.680100207018672,1.8295285933915242
81.68054176058448,144.82761421722168,15.148504919468518,2.050727344293467
87.31203656505436,134.7695814815203,17.340098214408517,2.2518003055488203
91.43017080534045,126.31141463168454,19.283741920808186,2.4341749170573945
94.43074513404173,119.05562249733124,21.004661509017144,2.5991832239682164
96.58287071199231,112.73143643641149,22.52502336936707,2.7480666639304006
98.07657631771916,107.14720258014536,23.864396745579036,2.88198102849081
99.05047197564133,102.16271914554704,25.040127960381405,3.0020014113391738
99.60839815355958,97.67258183453814,26.067660554512784,3.109128245558766
99.82982354603035,93.59579028829873,26.960783070536788,3.2042915472406777
99.77667530313133,89.86891562469695,27.731848325905137,3.2883561051675763
99.49795040588106,86.44148847792808,28.39195493547887,3.362126113638413
99.03292192454367,83.27279359253721,28.951099216097568,3.426349348782785
98.41343695966334,80.32956698673055,29.418312020561153,3.4817217957795124
97.66556934617599,77.58434708778049,29.801764668799123,3.528890847287446
96.81085677799055,75.01423558354446,30.108867711667436,3.5684590234542695
95.86722816520833,72.59996953527009,30.346354403318927,3.6009872258102993
94.84970994606137,70.3252158378928,30.52035202852388,3.6269976258433037
93.77097685140674,68.17601601991905,30.636448799318075,3.646976827646571
92.64177446052092,66.14036716635965,30.69974525680071,3.6613780356131316
91.47125828093813,64.20788100517214,30.714904264288727,3.670623568350595
90.2672626097727,62.36951456576297,30.68619383861261,3.6751070498087004
89.03651629525214,60.61735511712583,30.61752429080407,3.675195351815395
87.784819416073,58.9444394696668,30.512484132101136,3.6712307208106516
86.51718465880573,57.34461574964054,30.37436747171128,3.6635322351848623
85.23795562375838,55.81242343187715,30.206201530674235,3.6523974989805272
83.95090416433885,54.342995565364795,30.010770451444756,3.6381041203545688
82.65931138109839,52.93197841313154,29.790636185868784,3.620911026736482
81.36603564661613,51.57545978618013,29.54815909064375,3.60105990131604
80.07356935896807,50.269915145689524,29.28551364619559,3.578776178439557
78.78408735660884,49.01215768284147,29.004704561037443,3.5542701959540994
77.49948791325414,47.79929692976502,28.707580830618923,3.5277382054494657
76.22142787425199,46.62870419752142,28.395848204218403,3.4993632764841776
74.95135218734063,45.49797974631796,28.071081571826603,3.4693162746523383
73.69052004013388,44.40492923535321,27.734734543561938,3.4377565569206134
72.4400270002935,43.347540218801626,27.388149319740982,3.404832764957497
71.20082427554443,42.32396252866426,27.032565387080826,3.3706835253740253
69.97373570608202,41.332491802747384,26.669127318695974,3.3354380819690626
68.75947160120924,40.37155265899744,26.298892475054252,3.2992169660269197
67.55864220706937,39.43968757197506,25.92283714885693,3.2621324937599687
66.37176865430304,38.535544689510935,25.541862826372157,3.2242893182439327
65.19929277836728,37.657867688812225,25.15680176539254,3.1857849212667513
64.04158607401854,36.80548729346581,24.768422065518624,3.146710062541551
62.89895643680104,35.977311823793514,24.377432560776906,3.107149240559778
61.77165580997925,35.17232167384685,23.984486941280917,3.067181056852768
60.659885892172,34.389562484200844,23.590187827923252,3.026878603130991
59.56380346664182,33.628139519494795,23.195090454010767,2.9863098107366857
58.48352546534901,32.887213031560734,22.799706066886444,2.9455377745027618
57.41913224620696,32.16599252848978,22.40450507267241,2.9046210692665273
56.370672326119234,31.463733965942506,22.009919912237294,2.8636140225659337
55.338165450044066,30.779735663715574,21.616347761673644,2.8225669876771184
54.32160562408539,30.113335007029235,21.224153017823863,2.7815265942632608
53.32096415650131,29.463905792560123,20.833669641766864,2.7405359849410593
52.33619114563966,28.830854517393238,20.445203183566882,2.699635031281186
51.36721864217955,28.213618960301694,20.059032860945376,2.658860542209988
50.413962312471185,27.611665599355778,19.67541337052734,2.618246457078829
49.47632322760006,27.024487582197164,19.294576595968895,2.5778240268171704
48.554189787524905,26.451603152572734,18.91673325943071,2.53762198878346
47.647438248742745,25.89255310845719,18.542074212727766,2.4976667122219363
46.75593498144591,25.346900124583303,18.170771987661183,2.4579823605944737
45.87953735100462,24.81422703826891,17.80298201831781,2.4185910280409226
45.018094800557975,24.29413554877883,17.438843831300318,2.379512871073789
44.17145012616983,23.786245259888837,17.078482232588733,2.340766239200342
43.339439478446636,23.290191853325922,16.72200811052409,2.302367770617174
42.52189406500045,22.80562681755348,16.36951962477953,2.26433252088858
41.71864058321,22.332216260565374,16.021103031395715,2.2266740590178964
40.92950188591429,21.86964004663449,15.67683352088357,2.1894045635924453
40.15429786219373,21.4175912033967,15.33677608603266,2.152534921323788
39.39284515083653,20.97577455492692,15.000985996706419,2.1160747875610824
38.644958482594795,20.543906676240866,14.669509734362137,2.080032689933222
37.91045085015581,20.12171503977215,14.342385545337624,2.0444160954368615
37.18913392004248,19.708937424478098,14.019644035480304,2.0092314808166702
36.48081866397879,19.305321545288994,13.701308814531085,1.9744844075829382
35.78531491916741,18.910623994744373,13.387396749210811,1.94017955767327
35.10243248365792,18.52461032252968,13.077918713680454,1.9063208181451379
34.431981131127046,18.147054401375936,12.772879955031943,1.8729113273872506
33.773770864393754,17.777738011370392,12.472280517237504,1.839953526700111
33.127612383240496,17.416450608441906,12.176115726373162,1.8074492178995758
32.493316570036946,17.062988481422636,11.884376294057777,1.7753995814998944
31.870695407327077,16.717154898962637,11.597048931408798,1.743805246828109
31.25956190152793,16.378759624707282,11.314116583888053,1.7126663231720909
30.659730235692642,16.04761861759876,11.035558734258657,1.681982437569255
30.071016126484363,15.723553889003929,10.761351772699037,1.6517527794055622
29.49323628156876,15.406392815550294,10.491468999991476,1.6219761064115028
28.926209183448986,15.095968319764548,10.225881137881606,1.5926508033879363
28.369754961155113,14.792118489986432,9.964556472749836,1.5637749024896692
27.823695478035216,14.494686359449378,9.707461072033436,1.5353461108540838
27.287854611268408,14.20351982075079,9.454559069956266,1.507361845410779
26.76205770859695,13.918471054906663,9.205812604644834,1.4798192305016282
26.24613226767368,13.63939672584865,8.961182248183302,1.4527151475805589
25.739907779945963,13.366157675916108,8.72062708668815,1.4260462476824876
25.24321577620718,13.098618759686188,8.484104874414776,1.3998089715447999
24.755890050427126,12.836648795898412,8.251572256865545,1.37399957699321
24.277766132043702,12.580120085649593,8.02298466562302,1.3486141309348352
23.808681881086006,12.328908609002337,7.7982966849401265,1.3236485518069705
23.34847731938996,12.082893776428918,7.57746208766136,1.2990986164557505
22.8969946486341,11.841958301491427,7.360433944230756,1.2749599747001703
22.45407843308231,11.605988177338714,7.147164798804134,1.2512281710486348
22.01957509668402,11.37487226495408,6.937606538401434,1.2278986330466173
21.593333448560752,11.148502485003368,6.731710708454861,1.2049667078264776
21.17520451103807,10.926773611679089,6.52942851837634,1.1824276650225032
20.765041519853177,10.709583173477677,6.3307109178216034,1.160276707217437
20.362700075840227,10.496831445790653,6.135508737163963,1.138508987300424
19.96803767174751,10.288421095382756,5.943772542539662,1.1171195945933972
19.580914158976665,10.084257363581292,5.755452909695203,1.0961035865453517
19.20119157832669,9.884247892939523,5.570500409037418,1.0754559888747703
18.82873414882612,9.688302648693524,5.388865658088902,1.055171802966385
18.46340839541864,9.496333921795792,5.210499434668888,1.0352460198562032
18.105082707682268,9.308256019362577,5.035352525858315,1.015673605154226
17.753627756220737,9.12398543713901,4.8633759672978645,0.9964495266985838
17.408916329704304,8.943440712058129,4.694521014746636,0.9775687527971634
17.070823316662437,8.766542359167232,4.528739179231097,0.9590262573687298
16.73922581424778,8.593212881299722,4.365982319127147,0.9408170313008016
16.414002719332935,8.423376497698698,4.206202488553128,0.9229360668890866
16.0950351012232,8.256959304827474,4.049352147687749,0.9053783820964603
15.782206047075388,8.093889149718049,3.895384125853292,0.8881390175307059
15.47540063957955,7.934095578646191,3.7442516441132154,0.8712130399219781
15.17450605053258,7.777509850864543,3.595908390894513,0.854595551420987
14.879411163725948,7.624064699359334,3.4503083735221596,0.8382816740580209
14.590006909407359,7.473694479778199,3.3074061039629,0.8222665711228353
14.306186119175617,7.3263350607293445,3.1671565570028575,0.8065454433421053
14.02784350153121,7.1819237815077805,3.0295151837833982,0.7911135311351171
13.75487572305626,7.040399468138758,2.894437974468273,0.7759661222864134
